match_id,season,player_name,team_name,available,reason
1136611,2018,N Rana,Royal Challengers Bangalore,Yes,Fit
1136612,2018,SN Thakur,Delhi Capitals,Yes,Fit
1136612,2018,MK Tiwary,Chennai Super Kings,Yes,Fit
1136612,2018,V Kohli,Delhi Capitals,Yes,Fit
1136612,2018,T Natarajan,Chennai Super Kings,Yes,Fit
1136612,2018,HV Patel,Delhi Capitals,Yes,Fit
1136612,2018,Sandeep Sharma,Chennai Super Kings,Yes,Fit
1136612,2018,YS Chahal,Chennai Super Kings,Yes,Fit
1136612,2018,MM Ali,Chennai Super Kings,Yes,Fit
1136612,2018,JC Buttler,Delhi Capitals,Yes,Fit
1136612,2018,KC Sangakkara,Delhi Capitals,Yes,Fit
1136612,2018,Harbhajan Singh,Delhi Capitals,Yes,Fit
1136612,2018,AC Gilchrist,Chennai Super Kings,Yes,Fit
1136612,2018,SC Ganguly,Delhi Capitals,No,Quad strain
1136612,2018,DJ Hussey,Delhi Capitals,Yes,Fit
1136612,2018,SS Iyer,Delhi Capitals,Yes,Fit
1136612,2018,JC Archer,Delhi Capitals,Yes,Fit
1136612,2018,RD Gaikwad,Chennai Super Kings,Yes,Fit
1136612,2018,CH Morris,Delhi Capitals,Yes,Fit
1136612,2018,Yuvraj Singh,Delhi Capitals,Yes,Fit
1136612,2018,BJ Hodge,Chennai Super Kings,No,Fever
1136613,2018,SC Ganguly,Royal Challengers Bangalore,Yes,Fit
1136613,2018,YK Pathan,Royal Challengers Bangalore,Yes,Fit
1136613,2018,IK Pathan,Rajasthan Royals,Yes,Fit
1136613,2018,BJ Hodge,Royal Challengers Bangalore,Yes,Fit
1136613,2018,Z Khan,Rajasthan Royals,Yes,Fit
1136613,2018,AR Patel,Royal Challengers Bangalore,Yes,Fit
1136613,2018,R Tewatia,Royal Challengers Bangalore,Yes,Fit
1136613,2018,DA Miller,Royal Challengers Bangalore,Yes,Fit
1136613,2018,CH Morris,Rajasthan Royals,Yes,Fit
1136613,2018,Arshdeep Singh,Royal Challengers Bangalore,Yes,Fit
1136613,2018,JH Kallis,Rajasthan Royals,Yes,Fit
1136613,2018,MS Dhoni,Royal Challengers Bangalore,Yes,Fit
1136613,2018,CV Varun,Rajasthan Royals,Yes,Fit
1136613,2018,Shakib Al Hasan,Rajasthan Royals,Yes,Fit
1136613,2018,L Balaji,Royal Challengers Bangalore,Yes,Fit
1136613,2018,MA Starc,Rajasthan Royals,Yes,Fit
1136613,2018,M Prasidh Krishna,Rajasthan Royals,Yes,Fit
1136613,2018,Q de Kock,Royal Challengers Bangalore,Yes,Fit
1136613,2018,MM Sharma,Royal Challengers Bangalore,Yes,Fit
1136613,2018,KD Karthik,Royal Challengers Bangalore,Yes,Fit
1136614,2018,Imran Tahir,Sunrisers Hyderabad,Yes,Fit
1136614,2018,R Tewatia,Kolkata Knight Riders,Yes,Fit
1136614,2018,UT Yadav,Kolkata Knight Riders,Yes,Fit
1136614,2018,Rashid Khan,Sunrisers Hyderabad,Yes,Fit
1136614,2018,Arshdeep Singh,Kolkata Knight Riders,Yes,Fit
1136614,2018,YK Pathan,Kolkata Knight Riders,Yes,Fit
1136614,2018,B Sai Sudharsan,Kolkata Knight Riders,Yes,Fit
1136614,2018,MC Henriques,Sunrisers Hyderabad,Yes,Fit
1136614,2018,MK Pandey,Sunrisers Hyderabad,Yes,Fit
1136614,2018,KA Pollard,Kolkata Knight Riders,Yes,Fit
1136614,2018,MR Marsh,Kolkata Knight Riders,Yes,Fit
1136614,2018,KK Ahmed,Kolkata Knight Riders,Yes,Fit
1136614,2018,JM Bairstow,Sunrisers Hyderabad,Yes,Fit
1136614,2018,SPD Smith,Kolkata Knight Riders,Yes,Fit
1136614,2018,T Natarajan,Kolkata Knight Riders,Yes,Fit
1136614,2018,MM Ali,Sunrisers Hyderabad,Yes,Fit
1136614,2018,WP Saha,Sunrisers Hyderabad,Yes,Fit
1136614,2018,RD Chahar,Sunrisers Hyderabad,No,Knee injury
1136614,2018,R Vinay Kumar,Kolkata Knight Riders,Yes,Fit
1136614,2018,Ravi Bishnoi,Kolkata Knight Riders,No,Fever
1136615,2018,YS Chahal,Mumbai Indians,Yes,Fit
1136615,2018,Imran Tahir,Delhi Capitals,Yes,Fit
1136615,2018,JP Duminy,Mumbai Indians,Yes,Fit
1136615,2018,MA Starc,Delhi Capitals,Yes,Fit
1136615,2018,BJ Hodge,Delhi Capitals,Yes,Fit
1136615,2018,RD Gaikwad,Mumbai Indians,Yes,Fit
1136615,2018,KS Williamson,Delhi Capitals,Yes,Fit
1136615,2018,RA Jadeja,Delhi Capitals,Yes,Fit
1136615,2018,SK Raina,Delhi Capitals,Yes,Fit
1136615,2018,AM Rahane,Delhi Capitals,Yes,Fit
1136615,2018,PP Ojha,Mumbai Indians,Yes,Fit
1136615,2018,JM Bairstow,Mumbai Indians,Yes,Fit
1136615,2018,KA Pollard,Delhi Capitals,Yes,Fit
1136615,2018,Q de Kock,Delhi Capitals,Yes,Fit
1136615,2018,Abhishek Sharma,Delhi Capitals,Yes,Fit
1136615,2018,Mohammed Shami,Delhi Capitals,Yes,Fit
1136615,2018,Mohammed Siraj,Mumbai Indians,Yes,Fit
1136615,2018,DPMD Jayawardene,Delhi Capitals,No,Quad strain
1136615,2018,AT Rayudu,Delhi Capitals,Yes,Fit
1136615,2018,SA Yadav,Mumbai Indians,Yes,Fit
1136616,2018,MEK Hussey,Punjab Kings,No,Calf injury
1136616,2018,M Prasidh Krishna,Chennai Super Kings,Yes,Fit
1136616,2018,RA Jadeja,Punjab Kings,No,Suspension
1136616,2018,V Shankar,Punjab Kings,Yes,Fit
1136616,2018,RV Uthappa,Punjab Kings,Yes,Fit
1136616,2018,S Dhawan,Punjab Kings,Yes,Fit
1136616,2018,PP Ojha,Chennai Super Kings,Yes,Fit
1136616,2018,AB de Villiers,Chennai Super Kings,Yes,Fit
1136616,2018,AJ Finch,Chennai Super Kings,Yes,Fit
1136616,2018,DPMD Jayawardene,Punjab Kings,Yes,Fit
1136616,2018,YBK Jaiswal,Chennai Super Kings,Yes,Fit
1136616,2018,SP Narine,Punjab Kings,Yes,Fit
1136616,2018,AC Gilchrist,Punjab Kings,Yes,Fit
1136616,2018,SA Yadav,Chennai Super Kings,Yes,Fit
1136616,2018,YS Chahal,Punjab Kings,Yes,Fit
1136616,2018,SS Tiwary,Punjab Kings,Yes,Fit
1136616,2018,Mohammed Shami,Punjab Kings,Yes,Fit
1136616,2018,HV Patel,Chennai Super Kings,Yes,Fit
1136616,2018,Prabhsimran Singh,Chennai Super Kings,Yes,Fit
1136616,2018,JD Unadkat,Chennai Super Kings,Yes,Fit
1136617,2018,JP Duminy,Chennai Super Kings,Yes,Fit
1136617,2018,A Nehra,Sunrisers Hyderabad,Yes,Fit
1136617,2018,Avesh Khan,Chennai Super Kings,Yes,Fit
1136617,2018,NV Ojha,Chennai Super Kings,Yes,Fit
1136617,2018,JD Unadkat,Sunrisers Hyderabad,Yes,Fit
1136617,2018,R Bhatia,Sunrisers Hyderabad,Yes,Fit
1136617,2018,AB de Villiers,Sunrisers Hyderabad,Yes,Fit
1136617,2018,BB McCullum,Chennai Super Kings,Yes,Fit
1136617,2018,R Ashwin,Chennai Super Kings,Yes,Fit
1136617,2018,Arshdeep Singh,Chennai Super Kings,Yes,Fit
1136617,2018,Ravi Bishnoi,Sunrisers Hyderabad,Yes,Fit
1136617,2018,Washington Sundar,Sunrisers Hyderabad,Yes,Fit
1136617,2018,PP Ojha,Sunrisers Hyderabad,Yes,Fit
1136617,2018,Z Khan,Sunrisers Hyderabad,Yes,Fit
1136617,2018,MA Starc,Chennai Super Kings,Yes,Fit
1136617,2018,B Kumar,Sunrisers Hyderabad,Yes,Fit
1136617,2018,DA Miller,Sunrisers Hyderabad,No,Back spasm
1136617,2018,K Rabada,Sunrisers Hyderabad,Yes,Fit
1136617,2018,M Vijay,Sunrisers Hyderabad,Yes,Fit
1136617,2018,SN Thakur,Sunrisers Hyderabad,Yes,Fit
1136618,2018,R Vinay Kumar,Rajasthan Royals,Yes,Fit
1136618,2018,DJ Hooda,Kolkata Knight Riders,Yes,Fit
1136618,2018,V Kohli,Kolkata Knight Riders,Yes,Fit
1136618,2018,NV Ojha,Rajasthan Royals,Yes,Fit
1136618,2018,JP Duminy,Rajasthan Royals,Yes,Fit
1136618,2018,JD Unadkat,Kolkata Knight Riders,Yes,Fit
1136618,2018,M Vijay,Kolkata Knight Riders,Yes,Fit
1136618,2018,SN Thakur,Kolkata Knight Riders,Yes,Fit
1136618,2018,SM Curran,Rajasthan Royals,Yes,Fit
1136618,2018,Mohammed Shami,Rajasthan Royals,Yes,Fit
1136618,2018,SS Iyer,Kolkata Knight Riders,Yes,Fit
1136618,2018,MR Marsh,Rajasthan Royals,Yes,Fit
1136618,2018,Avesh Khan,Kolkata Knight Riders,Yes,Fit
1136618,2018,KC Sangakkara,Rajasthan Royals,Yes,Fit
1136618,2018,YS Chahal,Rajasthan Royals,Yes,Fit
1136618,2018,KD Karthik,Kolkata Knight Riders,Yes,Fit
1136618,2018,MA Starc,Rajasthan Royals,Yes,Fit
1136618,2018,Z Khan,Rajasthan Royals,Yes,Fit
1136618,2018,F du Plessis,Kolkata Knight Riders,Yes,Fit
1136618,2018,RG Sharma,Rajasthan Royals,Yes,Fit
1136619,2018,TA Boult,Kolkata Knight Riders,Yes,Fit
1136619,2018,Harbhajan Singh,Kolkata Knight Riders,Yes,Fit
1136619,2018,KK Nair,Kolkata Knight Riders,Yes,Fit
1136619,2018,DS Kulkarni,Sunrisers Hyderabad,Yes,Fit
1136619,2018,KA Pollard,Kolkata Knight Riders,Yes,Fit
1136619,2018,CH Gayle,Kolkata Knight Riders,Yes,Fit
1136619,2018,MA Agarwal,Kolkata Knight Riders,Yes,Fit
1136619,2018,MK Tiwary,Kolkata Knight Riders,Yes,Fit
1136619,2018,KC Sangakkara,Sunrisers Hyderabad,Yes,Fit
1136619,2018,JP Faulkner,Sunrisers Hyderabad,Yes,Fit
1136619,2018,JA Morkel,Sunrisers Hyderabad,Yes,Fit
1136619,2018,YS Chahal,Sunrisers Hyderabad,Yes,Fit
1136619,2018,SA Yadav,Kolkata Knight Riders,Yes,Fit
1136619,2018,S Dhawan,Kolkata Knight Riders,Yes,Fit
1136619,2018,Yuvraj Singh,Sunrisers Hyderabad,Yes,Fit
1136619,2018,R Dravid,Kolkata Knight Riders,Yes,Fit
1136619,2018,N Rana,Kolkata Knight Riders,Yes,Fit
1136619,2018,Mandeep Singh,Kolkata Knight Riders,Yes,Fit
1136619,2018,MG Johnson,Kolkata Knight Riders,Yes,Fit
1136619,2018,PA Patel,Sunrisers Hyderabad,Yes,Fit
1136620,2018,Rashid Khan,Chennai Super Kings,Yes,Fit
1136620,2018,Arshdeep Singh,Chennai Super Kings,Yes,Fit
1136620,2018,SPD Smith,Chennai Super Kings,Yes,Fit
1136620,2018,B Sai Sudharsan,Sunrisers Hyderabad,Yes,Fit
1136620,2018,I Sharma,Chennai Super Kings,Yes,Fit
1136620,2018,SP Narine,Sunrisers Hyderabad,Yes,Fit
1136620,2018,M Morkel,Chennai Super Kings,Yes,Fit
1136620,2018,RG Sharma,Chennai Super Kings,Yes,Fit
1136620,2018,HV Patel,Chennai Super Kings,Yes,Fit
1136620,2018,S Badrinath,Sunrisers Hyderabad,Yes,Fit
1136620,2018,KC Sangakkara,Chennai Super Kings,Yes,Fit
1136620,2018,DR Smith,Chennai Super Kings,Yes,Fit
1136620,2018,H Klaasen,Sunrisers Hyderabad,Yes,Fit
1136620,2018,MK Pandey,Sunrisers Hyderabad,Yes,Fit
1136620,2018,MP Stoinis,Sunrisers Hyderabad,Yes,Fit
1136620,2018,Shakib Al Hasan,Sunrisers Hyderabad,Yes,Fit
1136620,2018,Mandeep Singh,Chennai Super Kings,Yes,Fit
1136620,2018,G Gambhir,Chennai Super Kings,Yes,Fit
1136620,2018,KH Pandya,Sunrisers Hyderabad,Yes,Fit
1136620,2018,Avesh Khan,Chennai Super Kings,Yes,Fit
1175356,2019,DS Kulkarni,Royal Challengers Bangalore,Yes,Fit
1175356,2019,M Vijay,Royal Challengers Bangalore,Yes,Fit
1175356,2019,MR Marsh,Chennai Super Kings,Yes,Fit
1175356,2019,RA Jadeja,Royal Challengers Bangalore,Yes,Fit
1175356,2019,R Vinay Kumar,Royal Challengers Bangalore,Yes,Fit
1175356,2019,PJ Cummins,Chennai Super Kings,Yes,Fit
1175356,2019,Yuvraj Singh,Royal Challengers Bangalore,No,Covid protocol
1175356,2019,RD Gaikwad,Chennai Super Kings,Yes,Fit
1175356,2019,SR Watson,Royal Challengers Bangalore,Yes,Fit
1175356,2019,YBK Jaiswal,Royal Challengers Bangalore,Yes,Fit
1175356,2019,SA Yadav,Royal Challengers Bangalore,Yes,Fit
1175356,2019,Avesh Khan,Royal Challengers Bangalore,Yes,Fit
1175356,2019,BB McCullum,Royal Challengers Bangalore,Yes,Fit
1175356,2019,PP Chawla,Royal Challengers Bangalore,Yes,Fit
1175356,2019,KK Ahmed,Royal Challengers Bangalore,Yes,Fit
1175356,2019,MEK Hussey,Chennai Super Kings,No,Travel delay
1175356,2019,Mohammed Siraj,Royal Challengers Bangalore,Yes,Fit
1175356,2019,M Morkel,Chennai Super Kings,Yes,Fit
1175356,2019,AD Russell,Chennai Super Kings,Yes,Fit
1175356,2019,AB de Villiers,Royal Challengers Bangalore,Yes,Fit
1175357,2019,SE Marsh,Sunrisers Hyderabad,Yes,Fit
1175357,2019,SM Curran,Sunrisers Hyderabad,Yes,Fit
1175357,2019,NT Tilak Varma,Kolkata Knight Riders,Yes,Fit
1175357,2019,R Parag,Sunrisers Hyderabad,Yes,Fit
1175357,2019,RV Uthappa,Kolkata Knight Riders,Yes,Fit
1175357,2019,YS Chahal,Kolkata Knight Riders,Yes,Fit
1175357,2019,A Nehra,Kolkata Knight Riders,Yes,Fit
1175357,2019,KL Rahul,Sunrisers Hyderabad,Yes,Fit
1175357,2019,DJ Bravo,Kolkata Knight Riders,Yes,Fit
1175357,2019,SO Hetmyer,Kolkata Knight Riders,Yes,Fit
1175357,2019,Arshdeep Singh,Kolkata Knight Riders,Yes,Fit
1175357,2019,T Natarajan,Sunrisers Hyderabad,Yes,Fit
1175357,2019,Abhishek Sharma,Kolkata Knight Riders,Yes,Fit
1175357,2019,SPD Smith,Kolkata Knight Riders,Yes,Fit
1175357,2019,EJG Morgan,Sunrisers Hyderabad,Yes,Fit
1175357,2019,SV Samson,Sunrisers Hyderabad,Yes,Fit
1175357,2019,YBK Jaiswal,Sunrisers Hyderabad,Yes,Fit
1175357,2019,D Padikkal,Sunrisers Hyderabad,Yes,Fit
1175357,2019,MR Marsh,Kolkata Knight Riders,Yes,Fit
1175357,2019,RD Chahar,Kolkata Knight Riders,Yes,Fit
1175358,2019,K Rabada,Delhi Capitals,Yes,Fit
1175358,2019,IK Pathan,Delhi Capitals,Yes,Fit
1175358,2019,RG Sharma,Delhi Capitals,Yes,Fit
1175358,2019,AJ Finch,Delhi Capitals,Yes,Fit
1175358,2019,T Natarajan,Mumbai Indians,Yes,Fit
1175358,2019,R Ashwin,Mumbai Indians,Yes,Fit
1175358,2019,BA Stokes,Delhi Capitals,Yes,Fit
1175358,2019,RD Chahar,Delhi Capitals,Yes,Fit
1175358,2019,I Sharma,Delhi Capitals,Yes,Fit
1175358,2019,SL Malinga,Mumbai Indians,Yes,Fit
1175358,2019,R Vinay Kumar,Delhi Capitals,Yes,Fit
1175358,2019,V Kohli,Mumbai Indians,Yes,Fit
1175358,2019,SE Marsh,Delhi Capitals,Yes,Fit
1175358,2019,PP Ojha,Delhi Capitals,Yes,Fit
1175358,2019,MM Ali,Delhi Capitals,Yes,Fit
1175358,2019,PP Chawla,Mumbai Indians,Yes,Fit
1175358,2019,SP Narine,Delhi Capitals,Yes,Fit
1175358,2019,KD Karthik,Delhi Capitals,Yes,Fit
1175358,2019,MS Dhoni,Delhi Capitals,Yes,Fit
1175358,2019,R Parag,Delhi Capitals,Yes,Fit
1175359,2019,IK Pathan,Punjab Kings,Yes,Fit
1175359,2019,DR Smith,Rajasthan Royals,Yes,Fit
1175359,2019,DJ Hussey,Punjab Kings,Yes,Fit
1175359,2019,Mandeep Singh,Rajasthan Royals,Yes,Fit
1175359,2019,WP Saha,Rajasthan Royals,Yes,Fit
1175359,2019,DA Warner,Punjab Kings,Yes,Fit
1175359,2019,DJ Bravo,Rajasthan Royals,Yes,Fit
1175359,2019,MEK Hussey,Punjab Kings,Yes,Fit
1175359,2019,KL Rahul,Punjab Kings,Yes,Fit
1175359,2019,MA Agarwal,Rajasthan Royals,Yes,Fit
1175359,2019,RR Pant,Rajasthan Royals,Yes,Fit
1175359,2019,L Balaji,Punjab Kings,Yes,Fit
1175359,2019,BJ Hodge,Rajasthan Royals,Yes,Fit
1175359,2019,S Dube,Rajasthan Royals,Yes,Fit
1175359,2019,KK Nair,Punjab Kings,Yes,Fit
1175359,2019,Mohammed Shami,Punjab Kings,Yes,Fit
1175359,2019,M Prasidh Krishna,Punjab Kings,Yes,Fit
1175359,2019,KV Sharma,Punjab Kings,Yes,Fit
1175359,2019,R Parag,Rajasthan Royals,Yes,Fit
1175359,2019,N Pooran,Rajasthan Royals,Yes,Fit
1175360,2019,AT Rayudu,Delhi Capitals,Yes,Fit
1175360,2019,MA Agarwal,Chennai Super Kings,Yes,Fit
1175360,2019,DR Smith,Delhi Capitals,Yes,Fit
1175360,2019,UT Yadav,Delhi Capitals,Yes,Fit
1175360,2019,S Dhawan,Delhi Capitals,Yes,Fit
1175360,2019,MR Marsh,Delhi Capitals,Yes,Fit
1175360,2019,PP Ojha,Delhi Capitals,Yes,Fit
1175360,2019,HH Pandya,Delhi Capitals,Yes,Fit
1175360,2019,Mohammed Shami,Delhi Capitals,Yes,Fit
1175360,2019,F du Plessis,Delhi Capitals,Yes,Fit
1175360,2019,Shubman Gill,Delhi Capitals,No,Covid protocol
1175360,2019,K Rabada,Delhi Capitals,Yes,Fit
1175360,2019,H Klaasen,Chennai Super Kings,Yes,Fit
1175360,2019,A Mishra,Delhi Capitals,Yes,Fit
1175360,2019,WP Saha,Delhi Capitals,Yes,Fit
1175360,2019,DPMD Jayawardene,Chennai Super Kings,Yes,Fit
1175360,2019,KC Sangakkara,Delhi Capitals,Yes,Fit
1175360,2019,AB de Villiers,Chennai Super Kings,Yes,Fit
1175360,2019,NV Ojha,Chennai Super Kings,Yes,Fit
1175360,2019,DA Miller,Chennai Super Kings,Yes,Fit
1175361,2019,HV Patel,Punjab Kings,Yes,Fit
1175361,2019,SS Tiwary,Punjab Kings,Yes,Fit
1175361,2019,JA Morkel,Kolkata Knight Riders,Yes,Fit
1175361,2019,KV Sharma,Punjab Kings,Yes,Fit
1175361,2019,L Balaji,Punjab Kings,Yes,Fit
1175361,2019,V Shankar,Kolkata Knight Riders,No,Calf injury
1175361,2019,S Dhawan,Punjab Kings,Yes,Fit
1175361,2019,Shakib Al Hasan,Kolkata Knight Riders,No,Shoulder injury
1175361,2019,MM Patel,Punjab Kings,Yes,Fit
1175361,2019,JP Faulkner,Kolkata Knight Riders,Yes,Fit
1175361,2019,M Morkel,Kolkata Knight Riders,Yes,Fit
1175361,2019,R Parag,Punjab Kings,Yes,Fit
1175361,2019,VR Iyer,Kolkata Knight Riders,Yes,Fit
1175361,2019,KL Rahul,Punjab Kings,Yes,Fit
1175361,2019,DJ Hooda,Kolkata Knight Riders,Yes,Fit
1175361,2019,RP Singh,Kolkata Knight Riders,Yes,Fit
1175361,2019,T Natarajan,Kolkata Knight Riders,Yes,Fit
1175361,2019,H Klaasen,Punjab Kings,Yes,Fit
1175361,2019,Washington Sundar,Punjab Kings,Yes,Fit
1175361,2019,AB de Villiers,Kolkata Knight Riders,Yes,Fit
1175362,2019,SPD Smith,Mumbai Indians,Yes,Fit
1175362,2019,AB de Villiers,Royal Challengers Bangalore,Yes,Fit
1175362,2019,JA Morkel,Royal Challengers Bangalore,Yes,Fit
1175362,2019,BA Stokes,Mumbai Indians,Yes,Fit
1175362,2019,M Vijay,Royal Challengers Bangalore,Yes,Fit
1175362,2019,AJ Finch,Royal Challengers Bangalore,Yes,Fit
1175362,2019,JD Unadkat,Royal Challengers Bangalore,Yes,Fit
1175362,2019,A Nehra,Mumbai Indians,Yes,Fit
1175362,2019,IK Pathan,Royal Challengers Bangalore,Yes,Fit
1175362,2019,DPMD Jayawardene,Mumbai Indians,Yes,Fit
1175362,2019,Mandeep Singh,Royal Challengers Bangalore,Yes,Fit
1175362,2019,Washington Sundar,Royal Challengers Bangalore,Yes,Fit
1175362,2019,UT Yadav,Mumbai Indians,Yes,Fit
1175362,2019,Q de Kock,Mumbai Indians,Yes,Fit
1175362,2019,DS Kulkarni,Royal Challengers Bangalore,Yes,Fit
1175362,2019,BB McCullum,Royal Challengers Bangalore,Yes,Fit
1175362,2019,RD Gaikwad,Royal Challengers Bangalore,No,Knee injury
1175362,2019,DW Steyn,Mumbai Indians,Yes,Fit
1175362,2019,BJ Hodge,Royal Challengers Bangalore,Yes,Fit
1175362,2019,AD Russell,Royal Challengers Bangalore,No,Covid protocol
1175363,2019,Mohammed Siraj,Sunrisers Hyderabad,Yes,Fit
1175363,2019,DR Smith,Rajasthan Royals,Yes,Fit
1175363,2019,R Parag,Rajasthan Royals,Yes,Fit
1175363,2019,DA Warner,Sunrisers Hyderabad,Yes,Fit
1175363,2019,SPD Smith,Rajasthan Royals,Yes,Fit
1175363,2019,MJ McClenaghan,Sunrisers Hyderabad,Yes,Fit
1175363,2019,SC Ganguly,Sunrisers Hyderabad,Yes,Fit
1175363,2019,DL Chahar,Sunrisers Hyderabad,Yes,Fit
1175363,2019,KD Karthik,Sunrisers Hyderabad,Yes,Fit
1175363,2019,AT Rayudu,Sunrisers Hyderabad,Yes,Fit
1175363,2019,H Klaasen,Rajasthan Royals,Yes,Fit
1175363,2019,R Vinay Kumar,Rajasthan Royals,Yes,Fit
1175363,2019,Abhishek Sharma,Sunrisers Hyderabad,Yes,Fit
1175363,2019,R Bhatia,Rajasthan Royals,Yes,Fit
1175363,2019,SM Curran,Sunrisers Hyderabad,Yes,Fit
1175363,2019,Avesh Khan,Sunrisers Hyderabad,Yes,Fit
1175363,2019,NT Tilak Varma,Sunrisers Hyderabad,Yes,Fit
1175363,2019,Rashid Khan,Rajasthan Royals,Yes,Fit
1175363,2019,R Tewatia,Sunrisers Hyderabad,Yes,Fit
1175363,2019,RA Jadeja,Sunrisers Hyderabad,Yes,Fit
1175364,2019,SK Raina,Mumbai Indians,Yes,Fit
1175364,2019,JJ Bumrah,Punjab Kings,Yes,Fit
1175364,2019,B Sai Sudharsan,Mumbai Indians,Yes,Fit
1175364,2019,Shubman Gill,Mumbai Indians,No,Calf injury
1175364,2019,AM Rahane,Punjab Kings,Yes,Fit
1175364,2019,Z Khan,Mumbai Indians,Yes,Fit
1175364,2019,NT Tilak Varma,Punjab Kings,Yes,Fit
1175364,2019,R Dravid,Punjab Kings,Yes,Fit
1175364,2019,JH Kallis,Mumbai Indians,No,Travel delay
1175364,2019,I Sharma,Punjab Kings,Yes,Fit
1175364,2019,MP Stoinis,Punjab Kings,Yes,Fit
1175364,2019,Yuvraj Singh,Mumbai Indians,Yes,Fit
1175364,2019,AR Patel,Mumbai Indians,Yes,Fit
1175364,2019,DJ Bravo,Mumbai Indians,Yes,Fit
1175364,2019,BJ Hodge,Punjab Kings,Yes,Fit
1175364,2019,KS Williamson,Mumbai Indians,Yes,Fit
1175364,2019,KC Sangakkara,Mumbai Indians,Yes,Fit
1175364,2019,JM Bairstow,Mumbai Indians,Yes,Fit
1175364,2019,SC Ganguly,Mumbai Indians,Yes,Fit
1175364,2019,S Badrinath,Mumbai Indians,Yes,Fit
1175365,2019,SPD Smith,Delhi Capitals,Yes,Fit
1175365,2019,MP Stoinis,Delhi Capitals,Yes,Fit
1175365,2019,CH Morris,Delhi Capitals,Yes,Fit
1175365,2019,R Tewatia,Kolkata Knight Riders,Yes,Fit
1175365,2019,MM Sharma,Kolkata Knight Riders,Yes,Fit
1175365,2019,Arshdeep Singh,Kolkata Knight Riders,Yes,Fit
1175365,2019,MK Tiwary,Delhi Capitals,Yes,Fit
1175365,2019,B Kumar,Kolkata Knight Riders,Yes,Fit
1175365,2019,MJ McClenaghan,Kolkata Knight Riders,Yes,Fit
1175365,2019,SO Hetmyer,Delhi Capitals,Yes,Fit
1175365,2019,PP Shaw,Kolkata Knight Riders,Yes,Fit
1175365,2019,BA Stokes,Delhi Capitals,Yes,Fit
1175365,2019,Sandeep Sharma,Delhi Capitals,Yes,Fit
1175365,2019,R Dravid,Kolkata Knight Riders,Yes,Fit
1175365,2019,SE Marsh,Kolkata Knight Riders,Yes,Fit
1175365,2019,KC Sangakkara,Delhi Capitals,Yes,Fit
1175365,2019,M Prasidh Krishna,Delhi Capitals,Yes,Fit
1175365,2019,Mohammed Siraj,Delhi Capitals,Yes,Fit
1175365,2019,P Kumar,Kolkata Knight Riders,Yes,Fit
1175365,2019,DJ Hooda,Kolkata Knight Riders,Yes,Fit
1175366,2019,PP Shaw,Royal Challengers Bangalore,Yes,Fit
1175366,2019,K Rabada,Sunrisers Hyderabad,Yes,Fit
1175366,2019,MK Pandey,Royal Challengers Bangalore,Yes,Fit
1175366,2019,L Balaji,Royal Challengers Bangalore,Yes,Fit
1175366,2019,DJ Hooda,Sunrisers Hyderabad,Yes,Fit
1175366,2019,JP Faulkner,Sunrisers Hyderabad,Yes,Fit
1175366,2019,Abhishek Sharma,Sunrisers Hyderabad,Yes,Fit
1175366,2019,KS Williamson,Sunrisers Hyderabad,Yes,Fit
1175366,2019,RD Gaikwad,Royal Challengers Bangalore,Yes,Fit
1175366,2019,VR Iyer,Sunrisers Hyderabad,Yes,Fit
1175366,2019,Mohammed Siraj,Royal Challengers Bangalore,Yes,Fit
1175366,2019,KL Rahul,Sunrisers Hyderabad,Yes,Fit
1175366,2019,RA Jadeja,Royal Challengers Bangalore,Yes,Fit
1175366,2019,R Vinay Kumar,Sunrisers Hyderabad,Yes,Fit
1175366,2019,JH Kallis,Sunrisers Hyderabad,Yes,Fit
1175366,2019,SV Samson,Sunrisers Hyderabad,Yes,Fit
1175366,2019,V Kohli,Sunrisers Hyderabad,Yes,Fit
1175366,2019,EJG Morgan,Sunrisers Hyderabad,Yes,Fit
1175366,2019,M Morkel,Sunrisers Hyderabad,Yes,Fit
1175366,2019,NT Tilak Varma,Royal Challengers Bangalore,Yes,Fit
1175367,2019,JH Kallis,Chennai Super Kings,Yes,Fit
1175367,2019,MM Ali,Rajasthan Royals,Yes,Fit
1175367,2019,RD Gaikwad,Rajasthan Royals,Yes,Fit
1175367,2019,DL Chahar,Chennai Super Kings,Yes,Fit
1175367,2019,AK Markram,Chennai Super Kings,No,Shoulder injury
1175367,2019,Mohammed Siraj,Chennai Super Kings,Yes,Fit
1175367,2019,M Vijay,Chennai Super Kings,Yes,Fit
1175367,2019,Abhishek Sharma,Chennai Super Kings,Yes,Fit
1175367,2019,MC Henriques,Rajasthan Royals,Yes,Fit
1175367,2019,N Rana,Chennai Super Kings,Yes,Fit
1175367,2019,HV Patel,Chennai Super Kings,Yes,Fit
1175367,2019,JJ Bumrah,Rajasthan Royals,Yes,Fit
1175367,2019,Z Khan,Chennai Super Kings,Yes,Fit
1175367,2019,SK Raina,Chennai Super Kings,Yes,Fit
1175367,2019,CV Varun,Rajasthan Royals,Yes,Fit
1175367,2019,RA Tripathi,Rajasthan Royals,Yes,Fit
1175367,2019,I Sharma,Rajasthan Royals,Yes,Fit
1175367,2019,M Prasidh Krishna,Chennai Super Kings,Yes,Fit
1175367,2019,NT Tilak Varma,Rajasthan Royals,Yes,Fit
